Export;EXP-2023-01 (20230707 10:54);;;StationsCode;NL01485;NL01489;NL01493;NL01494;NL01495;NL01496;NL10107;NL10131;NL10133;NL10137;NL10227;NL10230;NL10235;NL10236;NL10241;NL10247;NL10301;NL10318;NL10404;NL10411;NL10411;NL10418;NL10433;NL10437;NL10441;NL10442;NL10444;NL10520;NL10537;NL10538;NL10544;NL10620;NL10631;NL10633;NL10639;NL10639;NL10641;NL10722;NL10738;NL10742;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10938;NL49003;NL49012;NL49014;NL49562;NL49564
O3;uur;µg/m³;20100102 09:00;20100102 10:00;;3.4;9.5;8;22.2;26.3;14.326;7.589;29.697;30.763;4.008;5.703;12.301;5.074;;;30.134;;12.919;12.312;;6.651;14.838;9.711;8.272;;28.908;13.58;21.766;14.198;18.014;37.254;18.409;37.809;9.018;;10.222;19.187;12.109;13.26;;29.985;23.728;30.55;31.189;38.544;46.922;18;;25;;26
O3;uur;µg/m³;20100102 10:00;20100102 11:00;;5.9;6.6;9.9;26.3;36;23.344;11.192;32.873;33.055;8.762;15.797;12.248;11.022;;;32.191;27.437;12.471;10.809;;2.238;11.469;18.302;6.886;;24.122;16.426;21.191;26.51;19.357;13.303;19.528;20.359;9.391;;17.396;21.777;17.95;10.606;;27.693;21.98;41.22;41.38;42.616;49.172;20;;25;31;26
O3;uur;µg/m³;20100102 11:00;20100102 12:00;;9.3;12.7;22.7;19.7;27.7;25.732;15.723;33.705;39.12;16.351;20.85;18.771;11.864;;;29.111;30.358;9.796;8.858;;5.372;25.955;30.624;11.8;;22.267;13.079;13.612;30.432;14.689;12.738;21.756;15.381;7.494;;14.497;23.92;13.335;12.237;;28.738;22.96;40.857;51.559;45.377;48.99;16;;17;26;20
O3;uur;µg/m³;20100102 12:00;20100102 13:00;;15;17.5;21.4;19.4;25.6;25.732;20.295;30.358;41.838;20.999;19.912;18.132;14.699;;;28.279;30.017;8.048;5.415;;10.979;16.224;33.065;18.291;;17.972;7.366;12.93;29.921;11.651;14.593;22.907;14.166;7.685;;11.651;20.359;9.423;11.032;;26.435;22.107;47.796;51.133;45.654;50.547;12;;14;22;18
O3;uur;µg/m³;20100102 13:00;20100102 14:00;;14.4;11;17.2;17.4;24.4;36.721;25.561;29.43;39.248;26.659;30.742;23.024;18.025;;;28.738;29.974;6.449;6.044;;9.561;19.464;30.422;17.215;;9.817;6.3;9.551;27.768;8.069;19.197;18.1;18.046;7.696;;10.094;17.993;11.512;11.8;;19.112;22.864;43.671;50.557;47.221;51.527;9;;11;20;14
O3;uur;µg/m³;20100102 14:00;20100102 15:00;;11.8;8.7;14.2;12.5;43.7;39.834;25.732;33.769;36.306;29.185;33.502;27.565;20.327;;;29.089;32.49;18.665;13.207;;7.451;15.552;33.246;18.398;;11.118;3.624;8.005;20.167;6.097;17.236;14.102;14.614;6.587;;9.935;14.646;10.777;11.31;;13.079;16.693;30.837;47.455;48.777;53.169;5;;9;15;11
O3;uur;µg/m³;20100102 15:00;20100102 16:00;;13.4;8.5;10.8;6;35.6;40.633;27.32;36.316;33.183;28.535;28.876;29.43;16.032;;;25.998;31.893;46.539;15.989;;5.756;6.747;29.686;20.594;;46.091;3.049;6.854;12.098;6.225;14.934;10.936;11.906;4.754;;6.001;12.162;7.952;12.674;;10.265;11.501;17.044;49.417;49.204;48.628;3;;7;13;7
O3;uur;µg/m³;20100102 16:00;20100102 17:00;;8.6;11.3;8.3;23.4;35.7;37.755;28.215;37.02;40.996;27.64;22.875;21.127;14.358;;;26.574;30.23;26.798;11.15;;4.029;8.89;27.053;12.908;;59.618;0.48;15.68;2.889;2.867;12.237;4.189;11.235;3.741;;3.827;9.476;4.168;14.902;;8.112;6.673;6.961;52.412;46.624;48.223;0;;1;16;21
O3;uur;µg/m³;20100102 17:00;20100102 18:00;;4.5;10.3;5.4;24.8;38.3;41.902;26.073;30.134;37.436;28.013;21.916;13.569;12.631;;;20.519;29.025;15.243;0.981;;3.198;8.485;31.36;16.255;;51.165;1.514;19.251;1.055;4.871;14.465;0.906;7.973;2.889;;7.152;13.708;2.27;15.275;;5.298;2.302;36.178;47.765;46.954;48.159;1;;15;20;37
O3;uur;µg/m³;20100102 18:00;20100102 19:00;;12.8;5.3;3.4;12.9;40.9;34.206;29.622;31.264;43.042;28.407;26.158;20.914;19.027;;;18.078;18.771;46.837;0.554;;5.031;2.366;23.952;16.906;;59.447;1.077;16.639;13.004;4.157;16.671;2.175;12.962;6.161;;8.165;16.298;4.669;17.822;;4.722;21.074;42.52;42.083;46.528;51.708;0;;3;25;15
O3;uur;µg/m³;20100102 19:00;20100102 20:00;;11.1;4.3;3.2;12.8;40.2;39.813;33.577;34.728;43.01;25.263;22.854;12.29;22.299;;;17.726;16.703;46.997;1.077;;1.588;3.614;23.685;18.195;;54.768;0.863;36.924;32.969;4.146;14.689;4.498;10.563;8.154;;9.167;19.411;8.005;19.549;;6.342;33.694;51.986;40.474;42.904;48.5;0;;6;23;15
O3;uur;µg/m³;20100102 20:00;20100102 21:00;;10.5;2.2;3.9;8.4;44.4;35.709;30.784;35.645;44.343;26.179;20.498;2.302;17.705;;;19.304;18.984;44.631;0.831;;-2.569;4.775;20.956;15.968;;59.884;1.759;29.921;43.991;3.677;14.465;8.336;4.935;6.023;;8.773;21.201;6.811;20.434;;13.015;36.636;54.981;37.105;41.401;48.745;0;;5;13;40
O3;uur;µg/m³;20100102 21:00;20100102 22:00;;10.8;3.7;2.5;11.8;32.1;30.251;28.343;36.7;43.682;23.344;17.076;6.801;16.362;;;26.638;20.093;47.924;6.769;;-1.119;3.443;20.104;10.446;;40.868;15.477;13.783;51.25;14.507;14.912;23.056;4.349;8.773;;6.012;27.8;5.639;18.355;;21.084;41.731;55.716;38.885;36.615;44.226;13;;10;9;14
O3;uur;µg/m³;20100102 22:00;20100102 23:00;;12.8;11.9;6.4;22.8;38;30.134;26.915;35.869;42.307;22.8;17.695;12.557;17.002;;;31.232;12.738;22.96;4.69;;3.326;17.023;27.373;13.314;;18.281;24.847;23.024;52.188;24.282;15.435;23.248;1.919;9.22;;2.537;27.064;7.781;18.334;;23.973;43.256;60.044;44.503;36.338;31.424;21;;19;22;21
O3;uur;µg/m³;20100102 23:00;20100103 00:00;;13.6;8;11.8;25.1;11.2;29.015;26.318;35.783;40.132;23.397;15.552;17.769;18.728;;;29.889;7.462;9.114;3.166;;2.505;12.386;24.463;14.657;;22.928;32.362;32.703;57.496;31.722;14.156;25.881;9.807;8.122;;15.392;23.866;6.353;17.982;;28.748;43.767;59.394;44.886;38.971;35.112;33;;30;32;34
O3;uur;µg/m³;20100103 00:00;20100103 01:00;;6.7;5;7.3;11.4;5;26.169;26.393;34.227;41.39;25.657;21.329;;18.441;;;20.605;23.738;16.575;9.668;;0.981;7.728;52.572;15.605;;;43.405;35.048;53.339;49.982;9.668;38.107;24.431;;;27.288;16.447;18.259;15.786;;29.931;37.19;51.474;35.304;;32.991;43;;41;49;45
O3;uur;µg/m³;20100103 01:00;20100103 02:00;;17.7;17.2;20.5;20.9;10.7;30.166;25.529;38.619;42.286;27.032;21.052;8.741;20.317;;;26.755;24.783;29.633;17.311;;10.446;17.844;13.399;10.755;;48.99;44.247;39.194;53.968;53.616;15.168;39.141;35.08;22.385;;37.777;19.507;29.036;13.463;;33.886;35.815;46.006;37.659;40.537;30.987;43;;41;58;48
O3;uur;µg/m³;20100103 02:00;20100103 03:00;;31;34.7;38.9;36;40.5;31.893;28.695;34.504;42.765;26.819;11.875;4.989;17.822;;;2.505;28.322;45.249;29.388;;29.398;37.766;24.154;18.803;;47.072;42.573;36.7;48.319;49.385;34.877;39.909;41.955;37.276;;39.653;26.03;44.044;13.495;;33.907;31.456;40.42;39.546;41.593;30.368;41;;38;50;44
O3;uur;µg/m³;20100103 03:00;20100103 04:00;;45.6;42.8;44.2;41.4;40.5;30.145;18.281;31.733;42.19;23.92;10.052;11.661;9.37;;;21.297;20.338;39.045;27.981;;37.564;47.402;44.545;31.477;;45.814;41.028;33.193;45.377;52.401;44.599;39.44;39.621;39.258;;42.435;35.624;45.409;26.393;;33.662;30.379;38.459;39.493;31.157;27.288;42;;38;53;46
O3;uur;µg/m³;20100103 04:00;20100103 05:00;;44;36.7;42.8;32.3;34.3;33.747;12.994;27.778;41.262;16.81;19.421;16.82;11.981;;;35.218;7.014;39.077;26.616;;33.95;43.362;44.631;37.02;;40.719;41.582;30.518;47.168;47.541;45.505;34.6;42.531;41.753;;44.641;38.171;44.705;37.766;;32.777;30.955;36.348;37.372;29.271;17.46;39;;36;48;39
O3;uur;µg/m³;20100103 05:00;20100103 06:00;;47.3;34.7;41.1;35.4;29.3;29.526;23.333;32.682;34.845;10.467;42.659;38.128;25.199;;;29.175;35.261;34.899;21.83;;34.504;41.976;44.407;38.917;;42.477;37.052;27.981;46.901;42.744;43.074;32.884;38.363;39.717;;38.288;43.01;41.913;37.254;;29.729;29.196;35.186;33.417;30.241;25.657;35;;34;33;27
O3;uur;µg/m³;20100103 06:00;20100103 07:00;;42.7;30.2;30.8;21.5;31.8;13.569;34.568;23.131;27.16;20.274;40.793;37.564;35.73;;;25.476;39.877;27.416;27.981;;25.433;28.141;42.456;36.167;;37.969;25.113;24.09;38.139;30.859;44.044;30.72;32.351;34.867;;31.083;40.068;36.892;36.284;;31.093;26.467;33.246;32.063;26.584;31.349;22;;18;18;15
O3;uur;µg/m³;20100103 07:00;20100103 08:00;;34.1;16.4;25.2;9.9;19.4;24.303;34.334;13.697;13.271;32.724;38.704;37.777;32.49;;;27.672;40.346;23.227;23.269;;15.371;26.563;33.183;31.498;;34.248;18.558;17.929;36.817;21.862;38.192;30.603;28.023;28.919;;33.897;36.636;31.903;30.667;;30.869;23.067;35.719;28.503;28.897;38.001;17;;10;9;12
O3;uur;µg/m³;20100103 08:00;20100103 09:00;;17.3;9.6;15.4;4.5;16.9;35.25;31.008;22.555;20.519;31.243;35.943;37.638;29.963;;;18.505;33.332;17.172;10.638;;8.837;23.28;18.569;21.095;;29.345;17.3;13.452;34.344;20.786;30.134;29.505;11.075;17.151;;14.774;33.673;30.646;22.694;;28.78;16.693;32.383;23.451;25.892;35.538;16;;9;8;13
O3;uur;µg/m³;20100103 09:00;20100103 10:00;;20.6;8.8;9.2;8.6;24.7;36.487;25.657;38.438;34.664;26.425;31.488;34.632;27.437;;;13.345;25.497;21.393;12.663;;10.979;12.695;14.507;15.904;;28.599;17.812;12.418;32.447;18.302;20.967;28.674;9.668;15.957;;8.048;30.123;25.582;23.888;;28.066;16.618;35.453;22.139;25.028;33.012;11;;11;10;
O3;uur;µg/m³;20100103 10:00;20100103 11:00;;21.6;10;18.1;14.6;23;36.849;30.507;35.677;37.478;29.185;29.111;31.797;28.791;;;8.623;22.811;18.782;20.988;;8.911;21.564;16;19.507;;25.977;16.682;10.425;31.818;22.47;19.4;26.488;11.15;18.665;;16.522;28.727;27.757;25.295;;27.512;19.443;34.813;23.536;24.676;31.104;14;;15;18;10
O3;uur;µg/m³;20100103 11:00;20100103 12:00;;25.9;14.3;19.7;25.2;25.2;35.645;34.558;33.737;34.206;32.106;27.906;30.113;26.542;;;13.239;25.924;20.509;18.206;;12.972;25.38;20.605;23.749;;30.006;17.066;13.004;32.98;28.162;22.971;25.103;24.74;22.427;;23.984;32.319;30.07;25.028;;25.721;26.137;33.225;24.932;25.007;26.361;18;;15;19;18
O3;uur;µg/m³;20100103 12:00;20100103 13:00;;32.8;25.3;23.1;33.5;32.7;41.145;37.787;33.993;32.639;30.763;30.731;29.91;28.119;;;12.994;28.194;24.751;21.862;;20.583;29.654;21.319;27.32;;31.221;24.548;9.828;31.104;32.266;31.69;25.295;31.189;27.672;;34.291;32.895;31.882;30.571;;26.52;28.631;32.33;24.09;25.476;25.113;22;;21;21;25
O3;uur;µg/m³;20100103 13:00;20100103 14:00;;32.4;23.8;24.3;32.9;28.9;41.305;32.394;37.35;34.867;31.616;32.852;29.665;29.068;;;15.808;28.087;24.282;18.771;;20.786;30.027;33.673;27.991;;33.502;26.147;9.817;27.49;32.959;37.958;22.075;34.632;29.59;;36.924;31.285;32.479;30.187;;26.723;29.974;33.545;23.792;26.798;25.497;23;;23;25;27
O3;uur;µg/m³;20100103 14:00;20100103 15:00;;32;26.3;23.3;29.7;25.3;38.747;32.063;39.003;39.397;31.573;30.997;27.213;27.373;;;15.158;29.494;23.003;19.134;;20.924;23.045;32.234;25.977;;34.494;26.03;10.308;31.275;32.586;42.499;22.171;32.969;26.627;;30.805;29.995;36.711;27.736;;21.042;30.336;31.541;23.93;24.826;25.145;21;;23;33;26
O3;uur;µg/m³;20100103 15:00;20100103 16:00;;31.4;23;19.9;25.3;20.1;30.923;28.301;38.896;35.464;28.119;27.363;22.64;22.907;;;12.258;29.995;18.345;12.578;;21.884;23.504;27.139;24.644;;30.805;20.85;7.973;22.95;22.491;40.41;21.383;26.915;26.094;;30.571;28.492;34.451;22.672;;17.108;25.721;28.535;24.506;22.385;18.057;18;;16;27;24
O3;uur;µg/m³;20100103 16:00;20100103 17:00;;26.3;13.9;10.1;14.2;13.4;26.67;23.44;32.372;28.418;21.948;20.914;13.452;4.679;;;10.659;24.421;14.912;7.238;;15.275;10.052;13.004;16.948;;25.231;11.768;3.635;19.357;11.789;30.699;11.469;20.263;14.347;;24.133;20.903;25.593;22.651;;7.334;19.912;25.113;16.479;18.217;4.573;9;;10;12;9
O3;uur;µg/m³;20100103 17:00;20100103 18:00;;11.8;4.1;3.4;7.4;1.6;22.161;15.275;28.226;20.658;12.077;12.482;7.973;1.151;;;6.865;15.84;8.005;4.104;;3.912;0.831;2.697;8.421;;16.319;5.809;2.739;12.13;4.104;20.956;6.705;14.262;7.312;;17.492;19.357;29.185;21.457;;12.098;19.411;22.118;15.989;13.218;1.258;1;;7;7;4
O3;uur;µg/m³;20100103 18:00;20100103 19:00;;5.2;2.7;3.4;3.8;2.1;22.406;24.293;21.351;28.29;2.995;2.75;7.227;1.78;;;4.701;9.487;1.471;2.111;;5.617;0.245;1.077;3.763;;2.963;0.128;3.187;10.702;1.759;6.033;5.852;14.006;3.251;;10.148;28.13;28.237;17.14;;14.113;14.028;8.559;12.589;7.931;1.769;0;;2;7;3
O3;uur;µg/m³;20100103 19:00;20100103 20:00;;2.9;1.7;3.4;6.4;2.2;25.06;27.021;28.087;28.29;8.89;0.885;4.466;11.501;;;1.993;3.997;1.055;0.735;;1.684;0.991;0.949;1.716;;1.013;-0.565;4.381;4.818;1.364;-0.256;2.26;8.165;1.78;;0.043;25.753;27.363;20.221;;9.487;11.896;13.143;4.701;5.777;1.268;0;;0;7;2
O3;uur;µg/m³;20100103 20:00;20100103 21:00;;3;2;3.4;9.3;2.2;22.79;27.288;32.042;33.705;19.954;1.109;1.023;13.26;;;0.938;4.37;0.97;1.29;;-3.987;0.533;1.482;2.153;;1.471;-0.533;4.029;6.577;1.524;-0.043;4.093;2.42;1.62;;1.098;20.498;23.749;20.317;;6.289;20.541;17.897;2.548;1.951;1.556;0;;1;8;5
O3;uur;µg/m³;20100103 21:00;20100103 22:00;;2;1.3;3.7;4.3;3.2;25.838;23.568;30.987;31.818;22.012;1.674;1.332;17.257;;;2.238;2.132;0.725;0.885;;-3.784;1.066;1.471;1.631;;2.281;-0.714;0.885;2.974;1.759;1.045;1.354;3.731;2.025;;0.831;18.665;25.369;20.189;;1.876;16.181;9.529;2.356;6.63;1.993;0;;1;8;3
O3;uur;µg/m³;20100103 22:00;20100103 23:00;;2.8;1.4;3.5;4.6;1.1;31.317;24.879;29.995;30.166;26.989;1.716;2.313;21.756;;;1.364;2.079;0.501;1.588;;-3.912;0.458;3.432;0.757;;2.217;-0.458;1.247;2.622;1.226;4.125;1.247;0.885;1.322;;0.171;15.723;24.623;20.199;;2.633;12.759;1.439;6.449;14.113;8.773;0;;1;7;2
O3;uur;µg/m³;20100103 23:00;20100104 00:00;;1.8;1.2;3;3.6;4.3;29.825;25.678;29.1;27.704;29.153;3.262;3.837;22.672;;;7.984;2.281;0.821;1.066;;-3.955;0.298;2.718;1.173;;2.697;-0.682;0.981;1.705;1.119;0.117;1.29;0.586;1.151;;0.48;11.267;27.235;18.036;;7.632;18.089;8.485;8.08;16.224;13.846;0;;1;7;2
O3;uur;µg/m³;20100104 00:00;20100104 01:00;;1.4;0.9;2.6;4.8;6.5;26.201;21.297;27.704;28.588;32.031;7.877;;10.489;;;10.905;2.814;1.801;1.791;;-2.931;0.608;2.942;;;2.718;1.173;3.933;2.537;4.53;0.735;8.986;1.151;;;;13.953;18.611;15.509;;17.684;4.104;7.984;8.261;;6.598;0;;2;7;2
O3;uur;µg/m³;20100104 01:00;20100104 02:00;;1.5;1.5;4.6;4.1;7.8;23.269;18.547;27.181;27.768;28.482;5.98;1.205;9.37;;;2.377;2.516;1.737;1.332;;-2.249;1.396;5.287;3.006;;2.175;1.567;3.635;2.057;3.859;2.814;12.386;1.311;1.684;;1.045;22.15;17.119;12.205;;19.165;6.961;-0.512;13.441;;11.555;0;;2;7;2
O3;uur;µg/m³;20100104 02:00;20100104 03:00;;2.3;2;3.7;3;7.3;19.517;15.605;24.335;28.013;22.843;4.679;1.045;4.541;;;2.473;2.761;1.29;1.173;;-1.236;2.175;3.944;3.038;;1.908;-0.309;3.24;1.887;3.272;-0.256;7.675;2.281;6.865;;7.323;27.181;18.281;10.329;;20.05;11.427;1.141;21.287;;13.623;0;;1;7;2
O3;uur;µg/m³;20100104 03:00;20100104 04:00;;2.1;1.5;2.7;2.6;4.2;13.143;12.45;21.02;19.901;16.181;2.761;1.258;2.569;;;3.763;2.814;1.567;2.143;;-1.567;1.013;3.358;2.473;;1.727;-0.298;3.166;1.439;3.645;1.727;5.426;1.801;10.286;;7.163;22.886;16.447;10.659;;17.172;8.847;10.702;23.76;;11.075;0;;0;7;2
O3;uur;µg/m³;20100104 04:00;20100104 05:00;;2;0.9;2.6;2.9;1.4;5.735;10.499;17.279;10.809;10.425;6.278;1.087;3.72;;;4.509;2.079;1.759;1.652;;-3.731;1.045;2.59;1.439;;1.844;-0.203;2.963;1.45;3.432;5.777;3.539;1.098;7.12;;3.55;20.349;19.88;9.348;;13.303;4.477;-0.448;22.598;;7.398;0;;1;7;2
O3;uur;µg/m³;20100104 05:00;20100104 06:00;;1.2;1.1;2.4;4.1;4.2;4.061;10.809;14.71;4.104;-1.386;4.253;1.791;2.324;;;15.115;2.345;1.311;1.205;;-3.709;0.48;2.281;1.194;;2.185;-0.053;3.145;1.428;3.294;0.266;1.983;0.746;2.121;;0.298;19.837;14.379;11.363;;9.785;;-0.991;20.626;;5.788;0;;1;7;2
O3;uur;µg/m³;20100104 06:00;20100104 07:00;;0.9;0.8;2.2;3.8;8.3;1.215;12.994;8.847;1.13;-3.677;5.948;1.769;0.416;;;13.729;7.973;1.183;1.205;;-4.093;0.309;2.857;1.247;;1.578;0.053;3.315;1.226;2.153;-0.224;2.43;0.917;1.109;;-0.959;13.345;8.453;10.968;;5.053;;-0.917;16.906;;2.75;0;;1;7;2
O3;uur;µg/m³;20100104 07:00;20100104 08:00;;0.4;0.6;2.4;3.5;8.9;1.045;11.31;1.855;1.62;-4.178;3.699;1.833;2.782;;;6.524;7.078;1.354;1.141;;-4.37;1.492;13.889;1.332;;1.354;-0.245;3.166;1.098;1.716;-0.448;1.215;0.917;1.077;;-0.608;16.778;1.439;13.388;;4.189;;-1.258;12.216;;1.524;0;;0;7;1
O3;uur;µg/m³;20100104 08:00;20100104 09:00;;;0.9;2.6;5.8;7;1.343;8.464;1.386;1.652;-2.43;2.004;1.993;0.906;;;3.113;5.617;1.29;1.29;;-4.061;0.554;7.27;1.332;;1.279;-0.448;3.294;1.332;1.61;-0.235;1.151;0.938;;;0.65;16.01;1.343;5.98;;5.116;;-0.501;8.741;;1.279;0;;0;7;1
O3;uur;µg/m³;20100104 09:00;20100104 10:00;;1.5;2.3;3.8;6;;3.688;5.905;4.04;5.287;2.111;7.931;3.859;4.733;;;7.739;9.444;1.812;2.569;;-3.699;1.769;7.931;2.27;;28.237;-0.117;3.422;4.626;1.663;1.45;3.848;2.42;;;0.117;16.373;5.063;7.195;;10.329;;3.166;12.184;;5.884;0;;1;8;2
O3;uur;µg/m³;20100104 10:00;20100104 11:00;;;;;;5.9;8.751;14.252;11.437;12.056;11.821;10.617;4.935;8.432;;;8.645;12.312;3.976;5.053;;-3.304;2.782;12.322;3.614;;16.938;0.682;4.264;11.416;2.238;4.85;6.023;4.072;2.121;;0.853;20.924;7.014;11.832;;13.26;1.077;9.572;15.222;;10.968;0;;3;;4
O3;uur;µg/m³;20100104 11:00;20100104 12:00;10.5;3.8;4.4;4.7;10;8.8;11.725;17.62;16.426;17.194;14.188;13.186;6.182;9.54;;;12.077;13.505;4.797;5.351;;-1.919;4.679;16.01;5.362;;16.202;1.482;5.34;19.4;3.528;4.434;9.753;5.276;3.688;;;22.033;9.167;12.322;;14.337;5.362;13.804;17.822;;11.182;2;;5;14;8
O3;uur;µg/m³;20100104 12:00;20100104 13:00;10.3;3.6;4.7;6.4;13.5;8;15.285;18.377;21.351;20.231;16.415;14.39;6.278;7.963;;;12.781;11.917;5.511;8.464;;-1.876;3.816;14.358;6.353;;6.715;2.803;6.385;20.764;3.667;4.584;11.043;6.726;;;;21.83;9.807;11.203;;14.838;10.542;18.515;18.217;;13.218;2;;8;15;10
O3;uur;µg/m³;20100104 13:00;20100104 14:00;11.5;4.3;6.1;6.8;12.6;19.7;14.06;19.976;16.277;22.257;13.26;13.825;5.948;8.591;;;9.988;12.876;3.283;6.332;;0.32;5.383;12.365;6.236;;34.035;3.187;4.658;17.204;3.454;6.801;10.499;8.943;5.777;;;20.37;10.148;11.981;;13.452;10.968;16.661;17.225;;12.599;1;;8;14;7
O3;uur;µg/m³;20100104 14:00;20100104 15:00;8.4;3.9;4;3;6.8;21.8;10.435;17.854;10.105;15.509;12.791;13.644;5.564;10.19;;;6.779;10.062;1.791;2.622;;;1.94;10.659;4.36;;29.665;1.109;4.871;21.969;2.153;4.104;7.664;4.52;3.582;;;21.074;9.497;12.088;;11.043;8.687;12.599;14.816;;11.693;0;;3;8;6
O3;uur;µg/m³;20100104 15:00;20100104 16:00;5.8;1.9;1.9;3.4;5.3;26.9;5.564;11.31;6.779;10.009;12.013;11.523;4.093;8.996;;;4.413;6.3;18.952;2.185;;;1.247;6.225;2.164;;7.6;-0.139;4.701;18.377;1.823;0.949;5.394;2.675;1.546;;;17.663;5.191;10.563;;7.44;5.639;6.907;9.178;;6.801;0;;1;8;5
O3;uur;µg/m³;20100104 16:00;20100104 17:00;6;1.5;0.6;2.1;4;76.6;2.004;4.434;4.615;5.34;3.592;2.612;2.004;2.835;;;2.345;3.528;9.263;1.546;;;0.448;3.336;1.524;;2.516;-0.352;3.816;3.56;1.663;0.117;2.409;1.343;0.853;;1.119;10.702;1.578;5.042;;2.398;2.58;0.863;2.409;;1.46;0;;0;6;2
O3;uur;µg/m³;20100104 17:00;20100104 18:00;;0.9;0.3;1.8;5.3;56.2;0.757;1.61;6.833;5.148;-3.07;0.373;1.375;-0.171;;;1.226;1.663;1.386;1.119;;;-0.085;1.887;1.141;;1.332;-0.618;3.39;0.842;1.503;-0.394;1.45;0.885;0.831;;0.949;3.038;0.725;1.588;;-0.714;2.985;-1.332;-0.235;;0.448;0;;0;5;1
O3;uur;µg/m³;20100104 18:00;20100104 19:00;5;1.1;0.3;1.4;7.7;52.9;0.405;1.023;10.99;5.34;-3.379;0.437;1.492;-0.33;;;24.271;1.663;1.226;1.205;;;-0.053;1.897;1.173;;1.588;-0.426;3.358;1.162;1.61;-0.522;1.642;0.735;0.522;;0.778;0.117;0.693;0.842;;-0.789;3.486;-1.578;-0.288;;0.48;0;;0;5;1
O3;uur;µg/m³;20100104 19:00;20100104 20:00;3.3;1.1;0.1;1.5;10.9;53.9;1.972;1.013;14.625;8.389;-3.475;0.458;1.62;-0.203;;;11.597;1.514;1.034;1.162;;;0.32;1.887;1.236;;1.748;-0.458;3.294;1.226;1.663;-0.49;1.61;0.714;0.789;;0.799;0.053;0.65;0.767;;-0.661;3.347;-1.29;-0.384;;0.416;0;;0;6;1
O3;uur;µg/m³;20100104 20:00;20100104 21:00;4.6;0.5;0.3;1.8;5.1;11.6;5.713;1.567;13.186;14.465;-3.379;0.501;1.652;-0.021;;;28.929;1.13;1.247;1.162;;;0.735;1.983;1.311;;1.801;-0.309;3.39;1.279;1.46;-0.426;1.535;0.725;0.874;;0.757;-0.032;0.746;0.735;;-0.661;3.219;-1.215;-0.266;;0.384;0;;0;5;1
O3;uur;µg/m³;20100104 21:00;20100104 22:00;21.2;;0.1;1.5;14.1;54.5;2.079;0.874;11.224;20.498;-3.23;0.597;1.354;-0.085;;;55.631;0.81;2.793;6.907;;;0.16;1.897;1.141;;1.737;-0.565;3.304;1.29;1.567;-0.512;1.631;0.682;0.725;;0.81;0.032;0.799;0.863;;-0.629;2.761;-1.034;-0.117;;0.352;0;;0;5;1
O3;uur;µg/m³;20100104 22:00;20100104 23:00;24.6;;0.2;1.4;29;17.2;0.767;0.81;14.742;22.662;-3.432;0.608;1.311;-0.085;;;51.154;2.27;12.951;16;;;0.458;2.803;1.524;;1.631;-0.501;3.07;1.268;1.503;-0.576;1.642;0.512;0.458;;0.725;0.043;0.746;0.789;;-0.65;3.816;-1.311;-0.16;;0.384;0;;0;5;1
O3;uur;µg/m³;20100104 23:00;20100105 00:00;48.1;0.8;0.2;0.8;18.5;58.5;0.458;0.373;14.39;25.518;-3.475;0.437;1.109;-0.171;;;44.481;5.788;25.199;7.483;;;-0.235;20.743;1.268;;1.407;-0.437;3.113;1.205;1.62;-0.608;1.674;0.448;0.235;;0.778;0.011;0.81;0.714;;-0.821;3.987;-1.279;-0.128;;0.49;0;;0;5;1
O3;uur;µg/m³;20100105 00:00;20100105 01:00;24.7;15.8;13;27.9;49.4;46;3.997;2.132;14.252;24.25;-3.219;0.469;;2.313;;;45.569;12.493;56.484;34.216;;;48.969;68.412;;;72.494;-1.258;2.143;1.045;0.576;0.394;1.215;0.469;-0.469;;0.309;0.064;0.714;0.885;;-0.085;;-0.629;-0.298;;0.48;0;;0;5;2
O3;uur;µg/m³;20100105 01:00;20100105 02:00;24;9.7;9.2;12.7;10.8;29;3.784;1.077;18.579;25.305;-3.39;0.469;1.642;1.759;;;40.42;13.015;41.998;26.456;;;12.418;70.469;28.098;;63.434;-1.034;15.627;0.991;1.396;0.65;1.119;0.586;-0.544;;0.682;0.021;0.714;0.714;;-0.096;;-0.416;-0.704;;0.448;0;;0;14;26
O3;uur;µg/m³;20100105 02:00;20100105 03:00;46;17.9;1.5;14.3;11.3;17.6;6.044;0.597;21.02;27.32;-3.784;0.512;1.897;1.62;;;21.553;13.505;41.102;3.347;;;27.053;53.499;44.343;;48.479;1.631;33.14;2.356;5.873;23.088;1.077;10.862;-0.65;;2.1;-0.085;0.704;0.661;;-0.149;;-0.49;-0.746;;0.48;1;;6;34;41
O3;uur;µg/m³;20100105 03:00;20100105 04:00;37;6.4;5.3;17.8;8.6;30.6;9.05;0.533;16.607;23.706;-3.795;0.469;4.264;1.556;;;12.972;8.826;34.941;3.272;;;14.049;45.611;27.586;;41.87;2.601;27.714;5.767;15.381;32.106;1.322;13.729;0.085;;0.608;-0.011;0.704;0.682;;-0.256;;2.569;-0.789;;0.426;2;;16;31;38
